,word,frequency
13400,사리는,1
13401,다양한데,1
13402,먹고가요,1
13403,부라,1
13404,부랴,1
13405,튀기듯,1
13406,먹을수있었고요,1
13407,안하면서,1
13408,먹을수있도록,1
13409,만들어진,1
13410,할인세,1
13411,눌렀네요,1
13412,붓고,1
13413,숙취,1
13414,주는듯,1
13415,낫는지,1
13416,잘맞는것,1
13417,봐주길,1
13418,쫄볶이,1
13419,오는거였네요,1
13420,비볐는데,1
13421,들어있던,1
13422,배불렀습니다,1
13423,아시려나,1
13424,빳빳,1
13425,나왓는데,1
13426,나왔거든요,1
13427,찝찝하네여,1
13428,해주시겠죠,1
13429,다시오께요,1
13430,통짜,1
13431,튀김인줄,1
13432,적절합니다,1
13433,무려주셨는데,1
13434,다시다,1
13435,강력해서,1
13436,불편합니다,1
13437,일드,1
13438,뭐임,1
13439,찍는것두,1
13440,쟁여두,1
13441,맹습니,1
13442,보신듯,1
13443,안좋았는데도,1
13444,구겨지고,1
13445,넣어주시는게,1
13446,숨둥,1
13447,뎀푸,1
13448,아깝다는,1
13449,등집,1
13450,넓게,1
13451,수두,1
13452,막고있네요,1
13453,배고파수,1
13454,시켰는데용,1
13455,야만,1
13456,낄,1
13457,끔하게,1
13458,쯔,1
13459,아용잘먹엇어,1
13460,룔,1
13461,불가합니다라고,1
13462,불가한데,1
13463,해드렸습니다,1
13464,좋아할까,1
13465,하면되,1
13466,아셨으면,1
13467,않습니까,1
13468,발인,1
13469,튤립,1
13470,팜,1
13471,끝난게,1
13472,맞을까요,1
13473,섭섭합니다,1
13474,들어왔는데,1
13475,만족스러웠지만,1
13476,라르,1
13477,줄었,1
13478,맛있디,1
13479,더신,1
13480,버렸지,1
13481,크죠,1
13482,남기셔서,1
13483,만족스럽고요,1
13484,생겼습니다,1
13485,찾을게요,1
13486,기다렸어,1
13487,떠나기,1
13488,텨,1
13489,많아오,1
13490,싶어오,1
13491,드리구,1
13492,항거,1
13493,해지고,1
13494,날뛰는,1
13495,숨쉴,1
13496,느끼는데,1
13497,아닌다,1
13498,쥬시쿨,1
13499,들면,1
13500,쓰리지,1
13501,매운가,1
13502,초지,1
13503,쑥,1
13504,넣은것,1
13505,아름답네요,1
13506,오동통하고,1
13507,찢어질수,1
13508,쩡마싯,1
13509,낮추면,1
13510,얼얼하면서도,1
13511,귀엽고,1
13512,맛있어지는,1
13513,먹보,1
13514,적당하네여,1
13515,적었긴,1
13516,있던것도,1
13517,차음,1
13518,가해,1
13519,들어가나,1
13520,시켰으,1
13521,부족할,1
13522,뻔했어,1
13523,옽,1
13524,줄어네요,1
13525,엉,1
13526,심했어요,1
13527,너구리,1
13528,불나게,1
13529,올려주시면,1
13530,슀어,1
13531,해주시다가,1
13532,긋게요,1
13533,맛있어지는군요,1
13534,훨매움,1
13535,해달라구여,1
13536,덜다가,1
13537,달걀찜,1
13538,뺨치,1
13539,매워졌나,1
13540,맵기로,1
13541,떨어진듯,1
13542,떡봌기은는,1
13543,먹구싶은,1
13544,국구,1
13545,굯굿,1
13546,떨어져요,1
13547,버셨으,1
13548,푸딩,1
13549,들어주시는듯,1
13550,무턱,1
13551,참숯,1
13552,비헨,1
13553,줄었고요,1
13554,받는거만,1
13555,기야워,1
13556,존트트트맛,1
13557,먹구싶네요,1
13558,양로,1
13559,먹은거라,1
13560,들어가더라고요,1
13561,돼있는,1
13562,챔,1
13563,미쳤,1
13564,적당했는데,1
13565,먹옸습니,1
13566,묵었,1
13567,슨,1
13568,킹킬,1
13569,아까워용,1
13570,맛있도,1
13571,매윤맛,1
13572,냥꿀맛,1
13573,컸네요,1
13574,양진,1
13575,헐게요,1
13576,삽,1
13577,겪고,1
13578,대시,1
13579,특별하거나,1
13580,초초추추,1
13581,포호,1
13582,먹고시,1
13583,사먹었던,1
13584,맛나욯,1
13585,보려구,1
13586,놀라요,1
13587,냐냐,1
13588,떼돈,1
13589,벌었으면,1
13590,맵기에,1
13591,좋아져용,1
13592,비린내까지,1
13593,열두시,1
13594,했을거에요,1
13595,쓰셔야겠습니다,1
13596,있었던거,1
13597,특이하게,1
13598,콧물느낌,1
13599,형,1
13600,말랑했는데,1
13601,찾고싶은,1
13602,연해,1
13603,객,1
13604,기였나,1
13605,올려져,1
13606,튀기시는지,1
13607,꿈,1
13608,그리던,1
13609,본질,1
13610,형태,1
13611,갖춰진,1
13612,맵찌,1
13613,느낄수있어요,1
13614,짣,1
13615,있을지,1
13616,자주시,1
13617,바꿔주셨어요,1
13618,부족했는데,1
13619,쉬움,1
13620,넣으니,1
13621,싱그웠네,1
13622,끌려서,1
13623,보냈던데,1
13624,부서져,1
13625,엎어져있는,1
13626,싱거운데,1
13627,해주시겠다고,1
13628,되셔요,1
13629,짜진듯,1
13630,저렴하구,1
13631,헥헥,1
13632,엎어졌는데,1
13633,애써,1
13634,평안한,1
13635,밋있는,1
13636,독감,1
13637,보드랍고,1
13638,안질리는지요,1
13639,치키니는,1
13640,그럼요,1
13641,옷맛,1
13642,얼씬,1
13643,따뜻함이,1
13644,행복감,1
13645,씐나,1
13646,먹엌습니,1
13647,기억날,1
13648,콘듀치킨,1
13649,미치셨습니까,1
13650,휴먼,1
13651,쭉쭉,1
13652,진하니,1
13653,고소하더라고요,1
13654,갖,1
13655,몰랑몰랑하고,1
13656,끼였는데,1
13657,남아있어서,1
13658,짠이다,1
13659,좋은걸,1
13660,탄탄한,1
13661,매운것에,1
13662,후유증,1
13663,파게,1
13664,실한,1
13665,현명한,1
13666,또오,1
13667,있슘다,1
13668,팍팍뿌랴줘,1
13669,늦었네,1
13670,옇,1
13671,환절기,1
13672,데우지,1
13673,들어주신,1
13674,강해지더군요,1
13675,아프던데,1
13676,해주세,1
13677,짘짜,1
13678,몰랐지,1
13679,아닙니,1
13680,금천구,1
13681,짠한게,1
13682,똥꼬,1
13683,맛있을까요,1
13684,스며들어서,1
13685,짭쪼름한,1
13686,끌리는,1
13687,굿구쌔,1
13688,안왓는데,1
13689,미안해하시며,1
13690,무려진,1
13691,짭쪼롬하,1
13692,괜츈합네,1
13693,이었어,1
13694,산만해요,1
13695,두산,1
13696,마시니,1
13697,한결같음,1
13698,잊었었네요,1
13699,식상한데,1
13700,싫다,1
13701,넣어주십니다,1
13702,드시고싶으시면,1
13703,보는거,1
13704,나와있는거처럼,1
13705,작지,1
13706,독특한게,1
13707,한약,1
13708,빡시네요,1
13709,금천,1
13710,심다,1
13711,살아남은,1
13712,부드랍,1
13713,아이폰,1
13714,올라가네,1
13715,요트,1
13716,먹었는에,1
13717,독산동,1
13718,싸우고,1
13719,잊을수가,1
13720,모텔,1
13721,그러면서도,1
13722,하고픈,1
13723,됬지,1
13724,없는에,1
13725,친절하도,1
13726,맛있으셔서,1
13727,시키셨어요,1
13728,김나는,1
13729,죄송하시다며,1
13730,정신차리니,1
13731,개운히,1
13732,달라졌나요,1
13733,신선하면서,1
13734,맵운,1
13735,뮷,1
13736,막우수,1
13737,많았으나,1
13738,맹웅걸,1
13739,먹기아,1
13740,되었던것으로,1
13741,짠으로,1
13742,엔젤,1
13743,조심해야,1
13744,쓱,1
13745,닦는,1
13746,편이였는데,1
13747,시킬려다가,1
13748,당혹스러울수도,1
13749,맛있구나,1
13750,친절했음,1
13751,짰던듯,1
13752,투척,1
13753,쫘악,1
13754,올라오는게,1
13755,뿌려져있어도,1
13756,편했어요,1
13757,받을께요,1
13758,허어러,1
13759,헝,1
13760,우촌,1
13761,델뻔,1
13762,잘목었,1
13763,물리고,1
13764,유혹,1
13765,달콤하,1
13766,쓰러짐니다,1
13767,고단,1
13768,뭉친게,1
13769,압도,1
13770,달짝지근해요,1
13771,담주에도,1
13772,촉촉합니다,1
13773,귝숫굿굿,1
13774,굳귣,1
13775,돌아가면서,1
13776,줄어도,1
13777,맵닭,1
13778,짠아니고,1
13779,단싱단싱,1
13780,무려주세여,1
13781,떠래,1
13782,징짜룽,1
13783,먹고싶어져서,1
13784,헤어,1
13785,챙기시길,1
13786,이염,1
13787,풀리고,1
13788,됐아요,1
13789,막구수,1
13790,될것이다,1
13791,오목,1
13792,화곡,1
13793,부드럽다,1
13794,족보,1
13795,삶은지,1
13796,빼먹어서,1
13797,쎄더라고요,1
13798,터벅,1
13799,등사,1
13800,곁,1
13801,쪘,1
13802,가여,1
13803,보인다,1
13804,쫄깃한데,1
13805,미가,1
13806,지나침이,1
13807,쫀듯쫀듯,1
13808,웨딩홀,1
13809,찾아볼수,1
13810,재개,1
13811,알렸을,1
13812,해보시는것,1
13813,빌지가,1
13814,구해,1
13815,한단,1
13816,위안,1
13817,삼더라도,1
13818,곱씹으면,1
13819,정은,1
13820,악의,1
13821,주시겠죠,1
13822,달았네요,1
13823,보들보들,1
13824,젇,1
13825,졸여야하고,1
13826,해봐야하나요,1
13827,망설여지네요,1
13828,식은것으로,1
13829,먹었습댜,1
13830,이었을까요,1
13831,영문,1
13832,얺아,1
13833,찾을까,1
13834,올게,1
13835,사줬는데,1
13836,보림,1
13837,있는거였,1
13838,머거용,1
13839,맞는거죠,1
13840,쫓겨,1
13841,넣으시나요,1
13842,긴가민가하다,1
13843,넣으시는,1
13844,긴가민가한,1
13845,넉넉하니,1
13846,크흐,1
13847,생각날꺼,1
13848,되나싶을,1
13849,주신답니다,1
13850,큰거로,1
13851,보족,1
13852,털때메,1
13853,로라,1
13854,랲,1
13855,바꾸시면,1
13856,뿌려지고,1
13857,썬게,1
13858,졸깃졸깃해,1
13859,성격,1
13860,냉족,1
13861,서만,1
13862,챙겨주니고,1
13863,짐하시고,1
13864,분한테는,1
13865,훌룡합니,1
13866,걱정스러웠는데,1
13867,홍어,1
13868,쌈무,1
13869,사고나셔서,1
13870,늦어졌는데두,1
13871,친절해지면,1
13872,기약,1
13873,비중,1
13874,높아지는지,1
13875,매워지더니,1
13876,아려,1
13877,딱딱하기,1
13878,탁합니다,1
13879,쌍욕,1
13880,고맙고,1
13881,가는데마다,1
13882,얼얼할,1
13883,썰어졌네요,1
13884,세배,1
13885,넉넉하게주고,1
13886,집가서,1
13887,잊고있었어요,1
13888,맵네욤,1
13889,막구수는,1
13890,있었어서,1
13891,완벽할,1
13892,늘었어요,1
13893,여전해서,1
13894,맛있더라고,1
13895,찌그러졌는지,1
13896,구로구,1
13897,맛있던지,1
13898,맞다하셔서,1
13899,크나,1
13900,됐죠,1
13901,클스,1
13902,괜찮았어서,1
13903,맛보더,1
13904,패딩,1
13905,비슷했고,1
13906,쫜득쫜득,1
13907,죄송했네요,1
13908,도부,1
13909,탁해,1
13910,보셔서,1
13911,비쁘신,1
13912,찻습니,1
13913,쪼롬,1
13914,곁들임,1
13915,미랍니다,1
13916,감쟈해,1
13917,쫄깃간,1
13918,맛있았아여,1
13919,션,1
13920,주셧구,1
13921,맛닌,1
13922,단단히,1
13923,가게이전하,1
13924,졸깃,1
13925,되시네요,1
13926,적절한,1
13927,조화로,1
13928,독특하더라고요,1
13929,완족발,1
13930,늦은거야,1
13931,차림,1
13932,봐주셨는지,1
13933,시켜주는,1
13934,괜찮다며,1
13935,였어서,1
13936,매운정도,1
13937,부문,1
13938,오를,1
13939,숑,1
13940,개보,1
13941,드렸을,1
13942,늦었어도,1
13943,배불러여,1
13944,드리고가고,1
13945,축하,1
13946,막고있십니다,1
13947,강했다는,1
13948,쩌는맛,1
13949,무말랭무침,1
13950,몰겠어요,1
13951,오르긴,1
13952,말뭐,1
13953,늦은데다,1
13954,다룬거,1
13955,퍼지지,1
13956,와웅,1
13957,맛있었을것,1
13958,와사비,1
13959,먹어줘서,1
13960,움냠,1
13961,별다른,1
13962,깨끗하게만,1
13963,떨어지긴,1
13964,완벽해서,1
13965,개지,1
13966,싶으신,1
13967,남덩생,1
13968,띄여서,1
13969,덩생,1
13970,열었냐고,1
13971,설렜던거,1
13972,얇은면을,1
13973,장림,1
13974,감솨,1
13975,먹을꺼예요,1
13976,보내시는,1
13977,껴있네요,1
13978,보내시진,1
13979,거랍,1
13980,스러운,1
13981,매달,1
13982,랩위,1
13983,흘러나오는,1
13984,힘나네요,1
13985,족민,1
13986,시들한것,1
13987,꿀맛임,1
13988,베어있는,1
13989,부들부들한,1
13990,남아돌,1
13991,남겼다,1
13992,응날,1
13993,안되겠더라고요,1
13994,파트너,1
13995,버시,1
13996,찬하세요,1
13997,강추추,1
13998,삶아져서,1
13999,적당량,1
14000,먹어야겠음,1
14001,참조,1
14002,짜증났는데,1
14003,뭣하,1
14004,터트려,1
14005,끊어짐,1
14006,알아차렸습니다,1
14007,작으면,1
14008,만드셨어요,1
14009,배부르기,1
14010,됬어요,1
14011,수입,1
14012,상관없어요,1
14013,승부,1
14014,변경주,1
14015,문하였습니다,1
14016,짧으,1
14017,시키셔도,1
14018,먹을수도,1
14019,썰어주,1
14020,흐물거려,1
14021,꼬들꼬들한,1
14022,좋았었는데,1
14023,길들여져서,1
14024,뚫는,1
14025,먹을지는,1
14026,스스로,1
14027,먹하세요,1
14028,온대,1
14029,느긋히,1
14030,잇다가,1
14031,소심히,1
14032,폭염,1
14033,디섯,1
14034,보따리,1
14035,신경안,1
14036,숨겨서,1
14037,많은것처럼,1
14038,속이는지,1
14039,몰이,1
14040,느무,1
14041,주막,1
14042,뵈용,1
14043,달라졌나,1
14044,하는거에요,1
14045,넉넉히주시고,1
14046,뜬거,1
14047,썰려있어,1
14048,썰어주세요,1
14049,먹었슷니,1
14050,킨듯해,1
14051,스러,1
14052,늣는다,1
14053,잡네도,1
14054,보낼수,1
14055,알고부터,1
14056,행복하네용,1
14057,익혀주시고,1
14058,뺀건,1
14059,안으셔서,1
14060,개식,1
14061,챙겨주셨는데,1
14062,빼노고,1
14063,오실까,1
14064,올까봐,1
14065,시키고있다가,1
14066,알았더니,1
14067,괜춘네,1
14068,베스킨라빈스,1
14069,이상하게도,1
14070,연어,1
14071,먹을렵니,1
14072,전말,1
14073,찻았는,1
14074,먹었는네,1
14075,부준,1
14076,미치도록,1
14077,어흐흑,1
14078,시켜드쒜,1
14079,찾은거,1
14080,대자였는데,1
14081,넉넉함이,1
14082,비쌀까,1
14083,정해져,1
14084,때또,1
14085,좌인데도,1
14086,힘겹게,1
14087,괜춘했어,1
14088,삶아졌네요,1
14089,개추,1
14090,짭쪼롬한,1
14091,딱딱했구,1
14092,맛있구마,1
14093,산이,1
14094,날아가는,1
14095,살아이와,1
14096,찰영,1
14097,뿌려주시더니,1
14098,안은,1
14099,묻어있죠,1
14100,닝맛,1
14101,기름져,1
14102,느므맛나,1
14103,두게,1
14104,걸렸는데도,1
14105,파로,1
14106,지렸다,1
14107,맞춰오시고,1
14108,었어용,1
14109,짠이랑,1
14110,괜찮앗습니다만,1
14111,정감,1
14112,챙겨주셔,1
14113,시키십,1
14114,많은것만,1
14115,신기했네요,1
14116,맵린,1
14117,버틸만,1
14118,임박,1
14119,유별나게,1
14120,치귀,1
14121,달짝지근해용,1
14122,찍었나,1
14123,질려요,1
14124,유명하다고,1
14125,지나고와,1
14126,있긴하더라고요,1
14127,떨어지는게,1
14128,감덩,1
14129,묵직할,1
14130,않을거에,1
14131,맞추어서,1
14132,찐이네요,1
14133,때메,1
14134,와주셨습니다,1
14135,주셔셔,1
14136,묻혀져있으면,1
14137,같아오,1
14138,받었네요,1
14139,끝냈어요,1
14140,먹어줘여,1
14141,러브,1
14142,햤,1
14143,샆오,1
14144,녹초,1
14145,묻힌건데,1
14146,당연한거,1
14147,아니하고,1
14148,천상계,1
14149,충분해서,1
14150,햐용,1
14151,좋우나,1
14152,나는군요,1
14153,먹을수는,1
14154,짠보단,1
14155,생신,1
14156,축제,1
14157,넣어주시는건,1
14158,접지,1
14159,아끼고자,1
14160,웃음,1
14161,맞아주시는데,1
14162,되어야,1
14163,은은하나,1
14164,펑소,1
14165,고소하네요,1
14166,핫앙념치킨,1
14167,항성,1
14168,추할게요,1
14169,뷰리풀,1
14170,맛있어오오,1
14171,오열,1
14172,물긴,1
14173,마순,1
14174,드립,1
14175,하셨는,1
14176,삼삼,1
14177,먹었지,1
14178,오더시,1
14179,기대하겠습니다,1
14180,푸르게,1
14181,곡물,1
14182,그니,1
14183,어눌하고,1
14184,분이셨는데,1
14185,헷갈릴수는,1
14186,주장,1
14187,불러야,1
14188,소리쳐서,1
14189,전화기,1
14190,들리는,1
14191,들었으면,1
14192,후속,1
14193,우기셔서,1
14194,복구,1
14195,감점,1
14196,짜다못해,1
14197,스럽군요,1
14198,발라져있어용,1
14199,화났으니까,1
14200,느끼해질,1
14201,많나요,1
14202,하신다,1
14203,찾아보는데,1
14204,살려주셔서,1
14205,강약,1
14206,올려줘서,1
14207,까매요,1
14208,되시고,1
14209,올랐으면,1
14210,중년,1
14211,쌀쌀한데,1
14212,건네주시는,1
14213,행동,1
14214,따뜻함을,1
14215,느끼지,1
14216,씩씩하게,1
14217,엇러,1
14218,빠르고오,1
14219,고향,1
14220,왜캐,1
14221,영원하다,1
14222,데움,1
14223,신기함,1
14224,기다렸네,1
14225,치타,1
14226,뜨끈해지는,1
14227,쨘맛,1
14228,또레오레,1
14229,터지는,1
14230,어엉어,1
14231,리부,1
14232,음굿굿굿,1
14233,다리인데도,1
14234,끊었는데,1
14235,오래된거다,1
14236,해달라하니,1
14237,튀긴거라고,1
14238,드셧으,1
14239,온다는걸,1
14240,누런,1
14241,넉넉함,1
14242,쏘였어요,1
14243,어기,1
14244,짯숩니,1
14245,드실거,1
14246,찍은거예요,1
14247,마싰어영,1
14248,험하게,1
14249,마쳤습니다,1
14250,시켜드,1
14251,로코,1
14252,롬,1
14253,랍,1
14254,스곳,1
14255,불친절한거,1
14256,좋어하는데,1
14257,이을,1
14258,히트,1
14259,알아봐주시고,1
14260,정서,1
14261,기있는,1
14262,슬퍼하고,1
14263,됐어여,1
14264,앞두고,1
14265,쥐불놀이,1
14266,하셧나봐,1
14267,틈새,1
14268,페트병,1
14269,맛없을수,1
14270,단짠느매,1
14271,흐름,1
14272,먹어야겟어요,1
14273,말랑해요,1
14274,싱거웠어용,1
14275,허시,1
14276,수향,1
14277,활용,1
14278,가능할듯,1
14279,후감,1
14280,망년,1
14281,회하,1
14282,오옷,1
14283,순살,1
14284,오고나서도,1
14285,드리지도,1
14286,풀었는데,1
14287,간것도,1
14288,보이는것,1
14289,들르고,1
14290,써주셔,1
14291,먹을꺼면,1
14292,부드러운지,1
14293,해지는,1
14294,맛있엇음,1
14295,빠뜨린듯,1
14296,넘어감요,1
14297,닭이쪼매,1
14298,빠진듯,1
14299,먹던것만,1
14300,앉은자리,1
14301,신속하고요,1
14302,풍부하고요,1
14303,촉촉하지는,1
14304,말씀드려야,1
14305,하려는,1
14306,없었기에,1
14307,넘어지,1
14308,말좀,1
14309,낭만,1
14310,후암,1
14311,부심러,1
14312,해드려,1
14313,접합,1
14314,맵반,1
14315,부드러운건,1
14316,적정하게,1
14317,오가기만,1
14318,매웠던,1
14319,살았네요,1
14320,하이,1
14321,모르는거,1
14322,호환,1
14323,강추추추,1
14324,맛함,1
14325,잠겨요,1
14326,넣어주셨더라고요,1
14327,콘듀소스,1
14328,되어있음,1
14329,같은거라,1
14330,김밀,1
14331,마싯러,1
14332,버렸는데도,1
14333,괜찮는,1
14334,그러더라고요,1
14335,힘드셨던거,1
14336,용도,1
14337,빨간으로,1
14338,느꼈고,1
14339,바꿔주실수,1
14340,있다는걸,1
14341,간사히잘,1
14342,야했는데,1
14343,뺄것,1
14344,뜨가,1
14345,흔들려도,1
14346,넘어가요,1
14347,하시지,1
14348,진했다면,1
14349,좋앗을거가,1
14350,타용,1
14351,맛있냐고,1
14352,터져여,1
14353,부셔지고,1
14354,따뜻해지니,1
14355,까만것은,1
14356,쓰셨는지,1
14357,부스러지네,1
14358,부스러지는,1
14359,톡탕,1
14360,먹겟어요,1
14361,스러져서,1
14362,알고안,1
14363,살찔,1
14364,맛있다라는,1
14365,마싓,1
14366,게좀,1
14367,강하더라고요,1
14368,넣구,1
14369,끊이니,1
14370,나아진,1
14371,넘칠,1
14372,들어갔던건,1
14373,익었구요,1
14374,좀있어서,1
14375,끈거,1
14376,먾네,1
14377,맬로,1
14378,불려지면,1
14379,넙적,1
14380,오붓하게,1
14381,나온다고,1
14382,적기,1
14383,종량재,1
14384,용산구,1
14385,없겠네요,1
14386,치우기,1
14387,사먹어오,1
14388,른아른,1
14389,해보이던데,1
14390,들락날락,1
14391,하긴하고있지만,1
14392,먹던가,1
14393,딱이여요,1
14394,그러던데,1
14395,해보려구,1
14396,위고,1
14397,비슷하면서,1
14398,먹는답니다,1
14399,고왕,1
14400,인플레이션,1
14401,줄어,1
14402,갔다네요,1
14403,매운거라,1
14404,짜증나긴,1
14405,고맙다는,1
14406,번거러웠을텐데,1
14407,보도,1
14408,개최,1
14409,먹었는가,1
14410,당기는가,1
14411,멈추었지만,1
14412,쏟아지면,1
14413,심도있는,1
14414,평화,1
14415,만들지,1
14416,큰한,1
14417,전해진다,1
14418,만족합니,1
14419,멤버십,1
14420,하얗지는,1
14421,대박나셔용,1
14422,몰랐습니다만,1
14423,할시,1
14424,먹어야하나,1
14425,참아야하나,1
14426,참으면,1
14427,반한듯,1
14428,마싯지만,1
14429,배어있,1
14430,덜아고요,1
14431,놀랬,1
14432,생각나게하는,1
14433,굶어,1
14434,죽지,1
14435,잇던지,1
14436,뻔한거,1
14437,붙잡고,1
14438,곰돌이,1
14439,뱔런스,1
14440,맞춰져,1
14441,마왕,1
14442,잘묵엇어,1
14443,쵐,1
14444,했으니까,1
14445,졸이시지,1
14446,느끼하며,1
14447,고소했습니다,1
14448,명칭,1
14449,쪽쪽,1
14450,돋아서,1
14451,줄여주세요,1
14452,깔깔하게,1
14453,겠음,1
14454,해긴,1
14455,약하게,1
14456,넘어갔구요,1
14457,짭쪼롬해,1
14458,적소,1
14459,꿋꿋,1
14460,시켰답니다,1
14461,샹,1
14462,놀란듯,1
14463,일용,1
14464,빼고나니까,1
14465,치우고,1
14466,찌그러져있던데,1
14467,올려놓은,1
14468,입었는데,1
14469,높다,1
14470,당해도,1
14471,먹겠다는,1
14472,있었,1
14473,더랬습,1
14474,대망,1
14475,부드러웠습니다,1
14476,튀겨졌더라고요,1
14477,한몫,1
14478,먹었기에,1
14479,적었습니다,1
14480,해보시는게,1
14481,마낭,1
14482,트위터,1
14483,질리긴,1
14484,테두리,1
14485,궁금했지만,1
14486,봉합,1
14487,쓰신것으로,1
14488,잡아주었어요,1
14489,디기,1
14490,않을거예요,1
14491,때려요,1
14492,꺼만,1
14493,막히는구,1
14494,만용,1
14495,기뿌,1
14496,호다닥,1
14497,분이셔서,1
14498,맛울,1
14499,뺏더니,1
14500,들어주려서,1
14501,좋아하기,1
14502,떨어트려,1
14503,프린트,1
14504,녹으면,1
14505,묻어나는데,1
14506,찜로제,1
14507,넘쳐있어요,1
14508,가능했으면,1
14509,든든하,1
14510,찍은거지만,1
14511,휘적거리며,1
14512,넣었더니,1
14513,지드,1
14514,별일,1
14515,나리,1
14516,보내주시구,1
14517,시켰더니만,1
14518,넘기는데,1
14519,쓰지도,1
14520,버렸고요,1
14521,삼삼하게,1
14522,편네요,1
14523,개쫀맛,1
14524,묻어있구,1
14525,미친듯,1
14526,얐,1
14527,따라올수,1
14528,설익엇어,1
14529,리나,1
14530,나도안오시길래,1
14531,문앞,1
14532,빼며,1
14533,호홍,1
14534,알럽잇,1
14535,느렷어용,1
14536,푸석해서,1
14537,골라내,1
14538,괜찬은거,1
14539,충실하네요,1
14540,소로,1
14541,힘냈어요,1
14542,층수,1
14543,가버림,1
14544,둔건데,1
14545,내는건,1
14546,이용도,1
14547,막장,1
14548,불어있었던건,1
14549,안느,1
14550,허면,1
14551,입앞품,1
14552,조쿠,1
14553,갰지,1
14554,찍었다가,1
14555,알아야하는,1
14556,찍옸,1
14557,편했고요,1
14558,아쉬웠지,1
14559,없는로,1
14560,엄충,1
14561,먹서,1
14562,쇼용,1
14563,몰랐는지,1
14564,계셨던,1
14565,했었내요,1
14566,놀랐고,1
14567,납작이,1
14568,던건데,1
14569,잇는줄,1
14570,알앗어,1
14571,질리질,1
14572,지켜봤어요,1
14573,식량,1
14574,만들었나,1
14575,느끼합니다,1
14576,먹었나,1
14577,못찍엇어,1
14578,써야겠다는,1
14579,있으면은,1
14580,일정한,1
14581,높았습니다,1
14582,빨랐으며,1
14583,이길래,1
14584,잘어울,1
14585,렷습,1
14586,용의,1
14587,높은건,1
14588,줄여,1
14589,주시는데가,1
14590,은줄,1
14591,쬬,1
14592,해주었는데도,1
14593,알짜,1
14594,함께한,1
14595,영광,1
14596,느끼십시오,1
14597,깔끔해서요,1
14598,만족했기에,1
14599,삶은거랑,1
14600,실용,1
14601,쓰겠,1
14602,베릐긋,1
14603,두찡,1
14604,넘나마,1
14605,낄낄,1
14606,뜨꾼뜨뀬,1
14607,까만으로,1
14608,어긋났으면,1
14609,나와있어요,1
14610,벌어서,1
14611,였음에도,1
14612,헤아려,1
14613,불편하셨을텐데,1
14614,내색,1
14615,좋았던건,1
14616,빠져있다가,1
14617,맛봄,1
14618,닮아서,1
14619,쏟았다길래,1
14620,아니길래,1
14621,째려,1
14622,보곤,1
14623,죄송하,1
14624,더럽혀지고,1
14625,먹기전부터,1
14626,치우는데,1
14627,알보,1
14628,고니,1
14629,닫혀있었더라고요,1
14630,어쨌는,1
14631,쨌는지,1
14632,판오,1
14633,베서,1
14634,삼니다,1
14635,깎는,1
14636,몬,1
14637,추합니,1
14638,성하고,1
14639,아이디어,1
14640,돌렸어요,1
14641,많아졌나요,1
14642,적당해,1
14643,굉장합니다,1
14644,존맛팅,1
14645,맛있었답니다,1
14646,묻진,1
14647,않았어서,1
14648,기쁨이었어요,1
14649,무섭지,1
14650,함이었습니다,1
14651,나온다면,1
14652,있었을,1
14653,쪼록,1
14654,이따가,1
14655,완벽해요,1
14656,나온듯,1
14657,두신지는,1
14658,받겠습니다,1
14659,싶은것은,1
14660,익히고,1
14661,넣는게,1
14662,넉넉했습니다,1
14663,얼얼한듯,1
14664,잘목었어용,1
14665,솔솔,1
14666,폴폴,1
14667,딱좋을,1
14668,주천,1
14669,좋아하기는,1
14670,뷰뷰,1
14671,까만거,1
14672,월등하게,1
14673,순해서,1
14674,빈약한듯,1
14675,파르,1
14676,퍼석거리지,1
14677,온갖,1
14678,높다는,1
14679,미담,1
14680,죠스,1
14681,공수,1
14682,배떡,1
14683,기름내에,1
14684,퍼석거리는,1
14685,지울,1
14686,넣자마자,1
14687,깨끗할거라,1
14688,많을줄,1
14689,햇던,1
14690,밋잇음,1
14691,땽길땐,1
14692,폼,1
14693,꿈꿔,1
14694,찾은게,1
14695,쫜쫜,1
14696,이렇게나,1
14697,간편하죠,1
14698,코너,1
14699,이듬,1
14700,쁙,1
14701,혼,1
14702,꼬츄튀김,1
14703,걸쭉한,1
14704,생겼던데,1
14705,먹었으,1
14706,장인,1
14707,자려고,1
14708,자다가,1
14709,받아놓으셨더라고요,1
14710,들어오니,1
14711,할말은,1
14712,자다,1
14713,미안하고,1
14714,가늘어서,1
14715,레전듀,1
14716,돌아와요,1
14717,생각나는지,1
14718,그러거든요,1
14719,먹으께,1
14720,찰지게,1
14721,존맛턍,1
14722,추기,1
14723,좋아하는지라,1
14724,난히,1
14725,맛있잖아,1
14726,메움,1
14727,믐소먿,1
14728,걍츄,1
14729,고르,1
14730,소중해요,1
14731,부산,1
14732,썰어주시고,1
14733,새로오,1
14734,그러셨는지,1
14735,서운했네요,1
14736,스러웠었는데,1
14737,살펴주셔서,1
14738,비오는줄,1
14739,썩은내가,1
14740,우강,1
14741,앙증맞아요,1
14742,슨대,1
14743,된다면,1
14744,제목,1
14745,팔고,1
14746,보내주셨나,1
14747,덕이,1
14748,튀있어서,1
14749,남겼었는데,1
14750,받고잘,1
14751,생각났네요,1
14752,올랐죠,1
