,word,frequency
3168,다달라고,2
3169,하시네,2
3170,쫄깃,2
3171,불었어요,2
3172,보시나,2
3173,흐물흐물,2
3174,피망,2
3175,시켰으면,2
3176,아니라서,2
3177,기만,2
3178,친절했는데,2
3179,장,2
3180,모르겟네요,2
3181,대로,2
3182,청양고추,2
3183,맛있던,2
3184,기준,2
3185,직장,2
3186,담배,2
3187,기다렸네요,2
3188,절망,2
3189,맛없었음,2
3190,주네,2
3191,빼곤,2
3192,안되요,2
3193,끝판,2
3194,분경,2
3195,급한,2
3196,사정,2
3197,봐야,2
3198,가까운,2
3199,분소,2
3200,알앗어요,2
3201,렵니,2
3202,담는,2
3203,됐으면,2
3204,랍시고,2
3205,이빠이,2
3206,니글니글,2
3207,절하,2
3208,미원,2
3209,엄청나고,2
3210,모양,2
3211,아니었어요,2
3212,까맣고,2
3213,느끼느,2
3214,쾅,2
3215,준다더니,2
3216,조그만,2
3217,튀겨진,2
3218,하다는,2
3219,새우는,2
3220,셔,2
3221,하나같이,2
3222,생으로,2
3223,할려다가,2
3224,아기,2
3225,넣어주세요,2
3226,칵테일,2
3227,많았구요,2
3228,먹는듯,2
3229,불타는,2
3230,왕,2
3231,아까울,2
3232,쓰셔,2
3233,야할거,2
3234,평균,2
3235,뿐더러,2
3236,먹으렵니다,2
3237,불쾌한,2
3238,정성,2
3239,나빴어요,2
3240,비릿내,2
3241,퇴근,2
3242,찌그러져서,2
3243,눅눅해,2
3244,타,2
3245,교육,2
3246,가버리면,2
3247,읽나,2
3248,텍사스,2
3249,졸,2
3250,빼주시네요,2
3251,되는게,2
3252,심한거,2
3253,꼼꼼하게,2
3254,신뢰,2
3255,매니저,2
3256,베,2
3257,전화하기도,2
3258,귀찮고,2
3259,배우셔,2
3260,검정색,2
3261,주시던가요,2
3262,겁,2
3263,꺼,2
3264,유,2
3265,트시,2
3266,시킬께요,2
3267,류,2
3268,있었어요,2
3269,은지,2
3270,짜증남,2
3271,후회되네요,2
3272,수급,2
3273,난다,2
3274,감투,2
3275,심한,2
3276,먹을수있는,2
3277,남자친구,2
3278,남겼고,2
3279,염통,2
3280,이러면,2
3281,조림,2
3282,그랬는지,2
3283,키,2
3284,뭉탱이,2
3285,어떻하죠,2
3286,알았다,2
3287,가져가라,2
3288,빠져,2
3289,이러지,2
3290,다른사람,2
3291,쓰면서,2
3292,참여,2
3293,가능하다고,2
3294,고추장,2
3295,어처구니,2
3296,플라스틱,2
3297,아니여서,2
3298,좋네요,2
3299,해주신건,2
3300,속지,2
3301,이미지,2
3302,낮게,2
3303,또래,2
3304,마니,2
3305,시켰는데도,2
3306,소자,2
3307,읽어,2
3308,신도림,2
3309,특대,2
3310,뿌리,2
3311,집이었는데,2
3312,없게,2
3313,무식,2
3314,진작,2
3315,먹자마자,2
3316,문두,2
3317,하려다,2
3318,오기,2
3319,된건데,2
3320,단말,2
3321,그러고,2
3322,쏟아져있고,2
3323,상도,2
3324,일전,2
3325,시커멓게,2
3326,연히,2
3327,바꾸시는게,2
3328,찍히고,2
3329,잡고,2
3330,맛있는듯,2
3331,입술,2
3332,길이,2
3333,감칠맛,2
3334,영혼,2
3335,맛없이,2
3336,핵,2
3337,친절하시고,2
3338,감사했습니다,2
3339,론,2
3340,찔,2
3341,싱겁,2
3342,되나,2
3343,당일,2
3344,띡,2
3345,불쾌하네요,2
3346,검게,2
3347,제거,2
3348,웬만해서,2
3349,핀,2
3350,추억,2
3351,죄송해서,2
3352,체,2
3353,댑니다,2
3354,닭강정,2
3355,다를,2
3356,기다리면,2
3357,늦어질거,2
3358,전화하세요,2
3359,주셨음,2
3360,할텐데,2
3361,그러더니,2
3362,나갔는데,2
3363,같기도,2
3364,내시면서,2
3365,내시더라고요,2
3366,싸구려,2
3367,막입,2
3368,겼는데,2
3369,끝맛,2
3370,드리는데,2
3371,시킬꺼,2
3372,다한,2
3373,만오,2
3374,심각하네요,2
3375,그러지,2
3376,반말,2
3377,나빠서,2
3378,똑같은,2
3379,먹으려니,2
3380,스러웠,2
3381,방문,2
3382,다기,2
3383,안되어서,2
3384,실망해서,2
3385,나더군요,2
3386,그치만,2
3387,오십분,2
3388,느꼈습니다,2
3389,느끼함,2
3390,넘는,2
3391,기다리기,2
3392,시키네,2
3393,원님,2
3394,남긴거,2
3395,보태,2
3396,리얼,2
3397,나는데,2
3398,대체로,2
3399,그런지는,2
3400,통닭,2
3401,이온,2
3402,했던것보다,2
3403,시간대,2
3404,걸린거,2
3405,씹고,2
3406,해라,2
3407,하는건데,2
3408,기대하고,2
3409,적힌,2
3410,없더라,2
3411,팔면,2
3412,호구,2
3413,야하지,2
3414,달랬는데,2
3415,빼먹고,2
3416,이긴한데,2
3417,상관,2
3418,갔디,2
3419,짤,2
3420,무상,2
3421,괜찮은,2
3422,오르고,2
3423,덕,2
3424,와이프,2
3425,있게,2
3426,답지,2
3427,상이,2
3428,추운건,2
3429,새까맣네요,2
3430,하셨지만,2
3431,보인다고,2
3432,않고요,2
3433,찾고,2
3434,보는,2
3435,차별,2
3436,똥,2
3437,시킬껄,2
3438,안온,2
3439,안옵니다,2
3440,대요,2
3441,안주나요,2
3442,개별,2
3443,주는거에요,2
3444,본것도,2
3445,왔더라고요,2
3446,낚시,2
3447,너무하네,2
3448,걸린건,2
3449,한다구,2
3450,써비스,2
3451,빼주세요,2
3452,않았네요,2
3453,습,2
3454,규,2
3455,오는게,2
3456,먹을랍니다,2
3457,선결,2
3458,그만,2
3459,물어보고,2
3460,하던,2
3461,내서,2
3462,주시더니,2
3463,찝찝해서,2
3464,쓰게,2
3465,보라,2
3466,걸릴,2
3467,고함,2
3468,내부,2
3469,먹는대,2
3470,머리,2
3471,사다,2
3472,어이없어서,2
3473,양보,2
3474,하셔야죠,2
3475,해줬으면,2
3476,물컹거리,2
3477,듣고,2
3478,소면,2
3479,하죠,2
3480,시켰는데요,2
3481,나게,2
3482,붉,2
3483,빠르지,2
3484,퍼,2
3485,사기,2
3486,조합,2
3487,보시나요,2
3488,경지,2
3489,걸린다는거,2
3490,시켰죠,2
3491,있을,2
3492,데운,2
3493,파는듯,2
3494,넘쳐서,2
3495,찍어놓고,2
3496,야외,2
3497,됐다는,2
3498,분내로,2
3499,아닐까,2
3500,받으시는,2
3501,사모님,2
3502,심,2
3503,했어야,2
3504,갔다놓고,2
3505,면발,2
3506,없겠지만,2
3507,택배,2
3508,있으신,2
3509,이긴,2
3510,엎,2
3511,오토바이,2
3512,톡톡,2
3513,마다,2
3514,되니까,2
3515,미지근해서,2
3516,거도,2
3517,풀리지도,2
3518,해주면,2
3519,분이였는데,2
3520,오셨는지,2
3521,하겠지만,2
3522,몬스터,2
3523,청란,2
3524,프렌차이즈,2
3525,겠지,2
3526,드렸어요,2
3527,물어봐도,2
3528,반반했는데,2
3529,내려간다고,2
3530,이상하네요,2
3531,먹고싶네요,2
3532,정돈,2
3533,분안,2
3534,주셨고,2
3535,손잡이,2
3536,뒹굴,2
3537,저리,2
3538,었,2
3539,는지,2
3540,샜고,2
3541,쏠리고,2
3542,똑똑,2
3543,보긴,2
3544,오늘이,2
3545,편도,2
3546,아닌대,2
3547,시즌,2
3548,케쳡,2
3549,줄줄,2
3550,톡,2
3551,그런거,2
3552,늦었는데,2
3553,더블,2
3554,할거면,2
3555,이라길래,2
3556,보이게,2
3557,할려고,2
3558,밋밋하고,2
3559,찹은,2
3560,발라,2
3561,보란,2
3562,출근,2
3563,해준다고,2
3564,튀랑,2
3565,작습니다,2
3566,핫소스,2
3567,차리고,2
3568,겠지만,2
3569,그랬는데요,2
3570,롱,2
3571,더욱이,2
3572,함박스테이크,2
3573,흡수,2
3574,안되네요,2
3575,들어있네요,2
3576,몹시,2
3577,좀하세요,2
3578,죽,2
3579,문전,2
3580,하얗게,2
3581,챙겨주세요,2
3582,보내는건,2
3583,청소,2
3584,물어,2
3585,아니구,2
3586,느끼했어요,2
3587,이었고,2
3588,밍숭맹숭,2
3589,며,2
3590,그랬다,2
3591,찾는다면,2
3592,한없이,2
3593,분말,2
3594,드럽게,2
3595,평범했습니다,2
3596,전날,2
3597,섞은듯,2
3598,보였어요,2
3599,시원하지도,2
3600,어딜,2
3601,라비,2
3602,적지,2
3603,작아서,2
3604,들어가면,2
3605,찌들어서,2
3606,자고,2
3607,하며,2
3608,없구요,2
3609,종류,2
3610,버렸다,2
3611,채운,2
3612,해줘,2
3613,는것은가요,2
3614,선반,2
3615,찌,2
3616,장난감,2
3617,침,2
3618,천천히,2
3619,오라,2
3620,망,2
3621,원점,2
3622,노답,2
3623,차서,2
3624,주는거죠,2
3625,미디움,2
3626,태어나서,2
3627,멀쩡하던데,2
3628,기계,2
3629,맥플러리,2
3630,일부분,2
3631,호길,2
3632,초벌,2
3633,비대,2
3634,됨,2
3635,기적,2
3636,장소,2
3637,정문,2
3638,나가니까,2
3639,보내주시,2
3640,건진,2
3641,로만,2
3642,하시라고,2
3643,벌칙,2
3644,푹,2
3645,먹었다가,2
3646,업,2
3647,주니어,2
3648,가고,2
3649,모닝,2
3650,벗기,2
3651,보내요,2
3652,지을,2
3653,없구,2
3654,싶은거,2
3655,튀기는,2
3656,해야지,2
3657,무성의,2
3658,딱지,2
3659,걸린다,2
3660,맞아요,2
3661,캐첩,2
3662,바꾸세요,2
3663,넣어주셨네요,2
3664,할게요,2
3665,딜리,2
3666,버리,2
3667,씻,2
3668,어떡합니까,2
3669,너무하신거,2
3670,보더,2
3671,지나,2
3672,않되,2
3673,아이스,2
3674,동기,2
3675,할랍니다,2
3676,애플파이,2
3677,축소,2
3678,중계,2
3679,간신히,2
3680,슬로우푸드,2
3681,식어있어서,2
3682,걸렷,2
3683,널,2
3684,쿠키,2
3685,뿐임,2
3686,터키,2
3687,샌드위치,2
3688,맞춰서,2
3689,땡초,2
3690,함박,2
3691,튀기세요,2
3692,슛,2
3693,핫뿌,2
3694,직전,2
3695,하셔,2
3696,핫맛,2
3697,럭키,2
3698,어차피,2
3699,성대,2
3700,전주,2
3701,프렌,2
3702,이즈,2
3703,점바점,2
3704,있구요,2
3705,둘이서,2
3706,지키고,2
3707,점수,2
3708,안배,2
3709,있겠으나,2
3710,핫도그,2
3711,닫기,2
3712,퍼석퍼석,2
3713,볼,2
3714,모가지,2
3715,받으시면서,2
3716,뿌링글,2
3717,연휴,2
3718,맛있었던,2
3719,뿌링,2
3720,떨어져,2
3721,그람,2
3722,귀,2
3723,부족함,2
3724,콜팝,2
3725,팁,2
3726,쓴거,2
3727,구매,2
3728,하려구요,2
3729,차디찬,2
3730,삶아서,2
3731,해주셨어요,2
3732,중요한,2
3733,질리는,2
3734,대단히,2
3735,이점,2
3736,빠졌네요,2
3737,입고,2
3738,빼서,2
3739,많습니다,2
3740,기대하면서,2
3741,정확한,2
3742,파악,2
3743,있도록,2
3744,왔어여,2
3745,판다고,2
3746,먹을것,2
3747,하시는지,2
3748,순두부,2
3749,알았습니다,2
3750,부탁드린다고,2
3751,올라간,2
3752,들어가요,2
3753,봐주세요,2
3754,이적,2
3755,서안,2
3756,아메리카노,2
3757,튀를,2
3758,불편하네요,2
3759,이정,2
3760,야할것,2
3761,주다니,2
3762,싫은,2
3763,갔는데,2
3764,얼굴,2
3765,부대찌개,2
3766,쌈밥,2
3767,좋다고,2
3768,큼,2
3769,직,2
3770,맛있을,2
3771,낙지,2
3772,버려야,2
3773,갈치,2
3774,해달라고하고,2
3775,커팅,2
3776,여기저기,2
3777,찹,2
3778,아까웠습니다,2
3779,지날,2
3780,시킬래요,2
3781,전자레인지,2
3782,주시네요,2
3783,양재,2
3784,차이나네요,2
3785,엎어져서,2
3786,차가웠음,2
3787,물티슈,2
3788,구로,2
3789,보내지,2
3790,받네,2
3791,넘었는데,2
3792,식었고요,2
3793,늦어져서,2
3794,코코넛,2
3795,센스,2
3796,받던,2
3797,빠짐,2
3798,수령,2
3799,호텔,2
3800,치킨너겟,2
3801,놓지,2
3802,딸기,2
3803,아몬드,2
3804,도넛,2
3805,낙성대,2
3806,부셔져서,2
3807,대패,2
3808,주스,2
3809,일도,2
3810,괜찮으나,1
3811,주냐니까,1
3812,도망감,1
3813,부수러,1
3814,달라니까요,1
3815,부술,1
3816,쾅쾅거리는,1
3817,가보,1
3818,어쩌구,1
3819,중요,1
3820,한일,1
3821,쾅쾅거려서,1
3822,안내놨으면,1
3823,조용히노,1
3824,크하던가,1
3825,따지러,1
3826,그러겠거니,1
3827,참는것도,1
3828,번인,1
3829,제안,1
3830,해온,1
3831,였지만,1
3832,인신공격,1
3833,대우,1
3834,보았습니다,1
3835,받았으나,1
3836,봤다면서,1
3837,질못해,1
3838,내며,1
3839,바쁘다며,1
3840,받자고,1
3841,쌓이며,1
3842,중화요리,1
3843,집수,1
3844,친절한,1
3845,찿,1
3846,겠어요,1
3847,였나요,1
3848,괜찬,1
3849,고맙다고,1
3850,쌩하고,1
3851,언짢은,1
3852,먹을려,1
3853,적당하고,1
3854,깊은,1
3855,있었던거,1
3856,약하고,1
3857,껍데기,1
3858,깨져있고,1
3859,들어왔다고,1
3860,늦은거,1
3861,쓰진못,1
3862,들어주고,1
3863,잘못이네요,1
3864,같긴한데,1
3865,적었습니다,1
3866,어엉,1
3867,맛보다,1
3868,양쪽,1
3869,으윽,1
3870,낳다,1
3871,처음처럼,1
3872,갔으면,1
3873,먹으려는,1
3874,깨인줄,1
3875,알앗,1
3876,능데,1
3877,나오더라고요,1
3878,그럴수,1
3879,잇지,1
3880,넘어가고,1
3881,휘적이니까,1
3882,나오네여,1
3883,넉넉하고,1
3884,집이긴,1
3885,안되,1
3886,홀,1
3887,아는데,1
3888,깨끗하고,1
3889,환경,1
3890,보이진,1
3891,않은건,1
3892,용돈,1
3893,적당하다고,1
3894,개주라고,1
3895,하셨겠지만,1
3896,할부,1
3897,많은것,1
3898,긴것도,1
3899,괜찮앗,1
3900,미연,1
3901,괜찮았지만,1
3902,건지는,1
3903,손대,1
3904,요청서,1
3905,보내주셨습니다,1
3906,합이여도,1
3907,남아있을,1
3908,뗀데,1
3909,건흥,1
3910,보내주지,1
3911,마셨으면,1
3912,까다로운,1
3913,변도,1
3914,다신주,1
3915,할거지만,1
3916,읽으시고,1
3917,해보시라고,1
3918,하신거에,1
3919,끝낼게,1
3920,보내줄지,1
3921,해줄지를,1
3922,물어보셔,1
3923,답안,1
3924,가만있으니까,1
3925,생크림,1
3926,인거,1
3927,내달,1
3928,국제,1
3929,했고요,1
3930,파시,1
3931,안되죠,1
3932,보내주신,1
3933,해주셔,1
3934,야했어요,1
3935,약하세요,1
3936,종합,1
3937,거즘,1
3938,시키느라,1
3939,가져가셔,1
3940,있으라니,1
3941,쫄쫄,1
3942,굶고,1
3943,있어야하네요,1
3944,해온건데,1
3945,완전히,1
3946,응고,1
3947,역겨워서,1
3948,보이는것처럼,1
3949,해봐도,1
3950,비틀어졌네요,1
3951,해봤을,1
3952,파닭,1
3953,싫어하는데,1
3954,남고,1
3955,남았어요,1
3956,살려주세요,1
3957,씌,1
3958,벌써,1
3959,시킨지가,1
3960,젠데,1
3961,옵,1
3962,봤자,1
3963,느껴질지도,1
3964,적는것도,1
3965,적는건데,1
3966,무리해서,1
3967,쓸거면,1
3968,차면서,1
3969,시키겠어요,1
3970,계신다고,1
3971,조가,1
3972,받게,1
3973,간식,1
3974,저녁식사,1
3975,어린이,1
3976,저녁밥,1
3977,철저히,1
3978,망쳤습니다,1
3979,기상,1
3980,악화,1
3981,멀지도,1
3982,무크,1
3983,나왓어,1
3984,묻은,1
3985,이파리,1
3986,안좋았고,1
3987,겆,1
3988,사시미,1
3989,처참한,1
3990,힘드시고하니,1
3991,느낀,1
3992,도움,1
3993,보이기로,1
3994,남기고싶었는데,1
3995,해드릴게요,1
3996,먹고살기,1
3997,나면,1
3998,되지도,1
3999,어려운지,1
4000,해줬어요,1
4001,아쉬우워,1
4002,향나,1
4003,아쉽게,1
4004,안주는걸,1
4005,알았더라면,1
4006,떨어져요,1
4007,리브,1
4008,낳네요,1
4009,모자란다고,1
4010,밑반찬,1
4011,먹는것으로,1
4012,반짝이,1
4013,밍,1
4014,민하,1
4015,안줘서,1
4016,버리러,1
4017,가다가,1
4018,멀어도,1
4019,닭털,1
4020,안하시나요,1
4021,드렸고,1
4022,넣으셨다고,1
4023,정의,1
4024,심각히,1
4025,잉잉,1
4026,배우시고,1
4027,쿨,1
4028,피스,1
4029,넘내요,1
4030,얼어있고,1
4031,새우젓,1
4032,이나고,1
4033,써져있는,1
4034,져있어서,1
4035,됐구요,1
4036,할려다,1
4037,시키려고요,1
4038,빠졌길래,1
4039,일일이,1
4040,뺏다는데요,1
4041,걸릴것을,1
4042,차이나는,1
4043,외식,1
4044,박살,1
4045,났네요,1
4046,하던데로,1
4047,비개,1
4048,엄지,1
4049,커요,1
4050,흘,1
4051,떨어진,1
4052,쓸어,1
4053,넣었나,1
4054,짜증났지만,1
4055,어쩌겠어,1
4056,아까웠어요,1
4057,연령,1
4058,원정,1
4059,반쪽,1
4060,있지도,1
4061,삼만,1
4062,사먹은,1
4063,앞전,1
4064,족장,1
4065,만족했던,1
4066,되어있네요,1
4067,썰려있어서,1
4068,잘라가며,1
4069,식으면서,1
4070,썰려있었습니다,1
4071,딱딱한가요,1
4072,살펴보니,1
4073,보냈냐,1
4074,딱딱하다라는,1
4075,삶,1
4076,데워주신,1
4077,부드럽지,1
4078,하더,1
4079,인근,1
4080,좋길래,1
4081,기전,1
4082,남겨놨는데,1
4083,장통,1
4084,화했더니,1
4085,왈,1
4086,묻네요,1
4087,숙박업소,1
4088,당연히가져다,1
4089,간단한,1
4090,바랬는데,1
4091,묻는말에,1
4092,터진,1
4093,채웠어요,1
4094,콜라겐,1
4095,의심스럽고요,1
4096,맛있었으나,1
4097,적는게,1
4098,왜인,1
4099,놨다,1
4100,줬어야,1
4101,버린것이니,1
4102,측,1
4103,했는지는,1
4104,삭막하긴,1
4105,뻣뻣해요,1
4106,질깁니닺,1
4107,애매함,1
4108,기다린,1
4109,보람,1
4110,열고,1
4111,시커먼,1
4112,입물,1
4113,멀건,1
4114,뿌려져있는게,1
4115,보냈다는게,1
4116,너겟맛,1
4117,싫어하게,1
4118,만들어주셔서,1
4119,아낄,1
4120,있겠어요,1
4121,다른듯,1
4122,말랐고,1
4123,스넥,1
4124,사먹을듯,1
4125,되요,1
4126,먹지마,1
4127,셈,1
4128,정제,1
4129,화학,1
4130,갈아,1
4131,쏫아져,1
4132,힘들었습니다,1
4133,느렸고,1
4134,고가,1
4135,서퍽,1
4136,먹던거,1
4137,찍는게,1
4138,튀깁시다,1
4139,연골,1
4140,뜯겨여,1
4141,안되겠으면,1
4142,튀기시고,1
4143,줄이시던가,1
4144,알겠다하셨고요,1
4145,없는걸,1
4146,이라,1
4147,토막,1
4148,신선도,1
4149,하고싶지,1
4150,받은것도,1
4151,추리,1
4152,자해,1
4153,말았음,1
4154,안타까,1
4155,보인다싶어서,1
4156,숫,1
4157,작으면,1
4158,촉,1
4159,드리는,1
4160,토핑양,1
4161,지퍼,1
4162,담겨오던,1
4163,뜯고,1
4164,버리셨으면,1
4165,찌그러져오고,1
4166,쏠리구요,1
4167,나오질,1
4168,않는다,1
4169,식었는지,1
4170,하와이,1
4171,그중,1
4172,하와,1
4173,얼이었어요,1
4174,하시죠,1
4175,이럴꺼면,1
4176,사먹는거랑,1
4177,다를까,1
4178,분리수거,1
4179,깔려있는,1
4180,뺐는데,1
4181,있더라고,1
4182,빠르다,1
4183,싶었으나,1
4184,됬는지,1
4185,봉윙,1
4186,뜨겁고,1
4187,눅눅허,1
4188,않은게,1
4189,씁쓸하네요,1
4190,제이,1
4191,시절,1
4192,할수있는,1
4193,옴길,1
4194,된것,1
4195,피제이,1
4196,달전부터,1
4197,느낀거지만,1
4198,돼는거,1
4199,만든게,1
4200,콤비네이션,1
4201,높겠어요,1
4202,해봤더니,1
4203,내공,1
4204,데코,1
4205,하려는,1
4206,컨셉,1
4207,식었다못해,1
4208,차갑더라고요,1
4209,왔던거랑,1
4210,찍은게,1
4211,적은게,1
4212,드시라고,1
4213,하시더니,1
4214,가져가시더라고요,1
4215,보냈구요,1
4216,줄때,1
4217,차이나는게,1
4218,여자친구,1
4219,먹을거라,1
4220,부탁드린다,1
4221,쉣,1
4222,분이어도,1
4223,잠들것,1
4224,도우,1
4225,잘려있음,1
4226,찍었어야,1
4227,아끼시는게,1
4228,보이는거죠,1
4229,올렸었는데요,1
4230,산타,1
4231,가셔서,1
4232,잃었냐,1
4233,존,1
4234,시큼함,1
4235,많더니,1
4236,하는듯,1
4237,비렸습니다,1
4238,신선함이,1
4239,느껴지지,1
4240,이별,1
4241,활인,1
4242,가로,1
4243,덥,1
4244,숨박꼭질,1
4245,해야겠네요,1
4246,얘,1
4247,무잡잡,1
4248,질었고,1
4249,싼거,1
4250,꿉,1
4251,꿉하고,1
4252,굳었고요,1
4253,라인,1
4254,적습니다,1
4255,남편,1
4256,생일,1
4257,축하,1
4258,했었으나,1
4259,막히고,1
4260,잃었습니다,1
4261,또다시,1
4262,배고픔과,1
4263,지쳐,1
4264,느끼고,1
4265,흡입,1
4266,화난,1
4267,가라앉지를,1
4268,올리니,1
4269,뷔페,1
4270,녹였다,1
4271,느낄수,1
4272,쇠고기,1
4273,냄세나서,1
4274,롤,1
4275,삼아서,1
4276,남으셨는지,1
4277,글자,1
4278,썼더니,1
4279,뜨내기,1
4280,하셨을수도,1
4281,꼼꼼히,1
4282,있었을꺼라,1
4283,당직,1
4284,자느라,1
4285,꼈나,1
4286,긴말,1
4287,타임세일,1
4288,물컹함,1
4289,넓음,1
4290,기다렸,1
4291,낚였네,1
4292,그만하세요,1
4293,민폐,1
4294,없을듯,1
4295,않으셨나요,1
4296,되었다는데,1
4297,쓰고있는,1
4298,참을라,1
4299,찍힘,1
4300,시켰으니,1
4301,부서져서,1
4302,들자마자,1
4303,몸,1
4304,책상,1
4305,쏟아서,1
4306,닦음,1
4307,고춧가루,1
4308,부서져있고,1
4309,먹을라니까,1
4310,부서짐,1
4311,싫으시면,1
4312,타임딜,1
4313,당했음,1
4314,타임딜떠,1
4315,아찔함,1
4316,때리면,1
4317,있는것,1
4318,고로케,1
4319,시큼했습니다,1
4320,수록,1
4321,심해져서,1
4322,유부,1
4323,센,1
4324,많았습니다,1
4325,깃발,1
4326,과도,1
4327,꽂으셔서,1
4328,기다리는것으로도,1
4329,챙겨주셨던거,1
4330,주셨었는데,1
4331,힘드셔서,1
4332,안하셨고요,1
4333,길어졌는데,1
4334,루임,1
4335,틀,1
4336,낭패,1
4337,봤네요,1
4338,섞이고,1
4339,괴식,1
4340,짜치,1
4341,회덮밥,1
4342,겅질겅,1
4343,한치,1
4344,맛있었던건,1
4345,찍고,1
4346,길거리,1
4347,노숙자,1
4348,기부,1
4349,컵라면,1
4350,끊여,1
4351,받아요,1
4352,맞나싶어요,1
4353,장어,1
4354,정렬,1
4355,심하지,1
4356,후라이팬,1
4357,같은거에,1
4358,데워서,1
4359,빨랐습니다,1
4360,씹히는고기,1
4361,살점,1
4362,질겅질겅,1
4363,씹히,1
4364,익히고,1
4365,먹었는데요,1
4366,먹으려다가,1
4367,뱉었네요,1
4368,민감하,1
4369,시키는걸,1
4370,먹고싶다면,1
4371,걸루,1
4372,먹다고,1
4373,된걸루,1
4374,배추김치,1
4375,수돗물,1
4376,변한,1
4377,빛깔,1
4378,먹을만은,1
4379,하겠는,1
4380,유쾌하신,1
4381,불향,1
4382,집임,1
4383,늦게오네요,1
4384,불맛,1
4385,나갈꺼,1
4386,지났는데도,1
4387,싸늘히,1
4388,드린,1
4389,눌러주시지,1
4390,영향,1
4391,끼치네요,1
4392,바나나,1
4393,푸딩,1
4394,시키는데요,1
4395,달라면서,1
4396,버리시네요,1
4397,늦어질수는,1
4398,있겠지만,1
4399,적은듯,1
4400,네덜란드,1
4401,분원,1
4402,산지,1
4403,법,1
4404,위반,1
4405,잡,1
4406,쳤네,1
4407,먹었을까요,1
4408,안집,1
4409,붙어있는,1
4410,있는것으로,1
4411,잘라내긴,1
4412,몫,1
4413,아쉽긴,1
4414,되어있진,1
4415,소라,1
4416,분되,1
4417,그제야,1
4418,하여간,1
4419,날림,1
4420,착각,1
4421,만들었다는데,1
4422,만드느라,1
4423,기다리는건,1
4424,넘었다고,1
4425,같은거도,1
4426,황당한,1
4427,곳도,1
4428,다짜고짜,1
4429,하는데죠,1
4430,안오냐고,1
4431,따짐,1
4432,걸었는지,1
4433,줬는지,1
4434,영문,1
4435,들으니,1
4436,보도,1
4437,줍니까,1
4438,겉절이,1
4439,시켰다는,1
4440,이드,1
4441,왔더니,1
4442,찍혔는데,1
4443,갖다주셨나,1
4444,차이가있는데,1
4445,시킨것도,1
4446,묻혀서,1
4447,보내시는거면,1
4448,묻혀주셔야,1
4449,대을,1
4450,시켜으면,1
4451,해보니까,1
4452,최하,1
4453,하시길래,1
4454,차단,1
4455,신호,1
4456,가자마자,1
4457,끊겨,1
4458,까먹었다고,1
4459,보냄,1
4460,추후,1
4461,유도,1
4462,바쁘다고,1
4463,하란,1
4464,되는건,1
4465,각오,1
4466,요약,1
4467,손실,1
4468,이득,1
4469,빨라,1
4470,하시니,1
4471,있으면서도,1
4472,같다는,1
4473,버릴수가,1
4474,시켜야겠습니다,1
4475,이라네요,1
4476,분이길래,1
4477,올지,1
4478,기다리고만,1
4479,있답니다,1
4480,성하길,1
4481,바랄,1
4482,뿐이네요,1
4483,앞발,1
4484,진보,1
4485,내주고,1
4486,너무하다고,1
4487,가게였는데,1
4488,뚝섬,1
4489,배민,1
4490,해본다더니,1
4491,린다,1
4492,밝혔습니다,1
4493,재발,1
4494,넘겼는데,1
4495,영념,1
4496,베여,1
4497,먹는거다라고,1
4498,죽이려고,1
4499,다이어트,1
4500,박혀있는,1
4501,발견,1
4502,덜리,1
4503,보이도록,1
4504,먹는것보다,1
4505,치우는게,1
4506,힘들었,1
4507,가게실수인지,1
4508,분였는데,1
4509,맹탕인데,1
4510,익었으나,1
4511,시켰거든요,1
4512,비슷하지,1
4513,참사,1
4514,이하나,1
4515,샜어요,1
4516,시키기,1
4517,힘들듯,1
4518,지침인건,1
4519,쓰려다가,1
4520,쓰고가요,1
4521,푸석푸석해요,1
4522,말라있네요,1
4523,끊습니다,1
4524,있는건,1
4525,가득한,1
4526,베이고,1
4527,했을까요,1
4528,찐하게,1
4529,달랫는데,1
4530,이는,1
4531,담궈,1
4532,척척,1
4533,찜찜했어요,1
4534,연하길래,1
4535,보이더니,1
4536,봤어요,1
4537,하였으나,1
4538,보상,1
4539,고사하고,1
4540,들어오는,1
4541,뺴셨어,1
4542,그러곤,1
4543,받으시고,1
4544,얕은,1
4545,멋진,1
4546,고작,1
4547,떠나갑니다,1
4548,기대하는,1
4549,분이시라면,1
4550,하시는걸,1
4551,봤은데,1
4552,숯불,1
4553,먹고싶을,1
4554,늦었는지,1
4555,맛있지도,1
4556,않으면서,1
4557,본다고,1
4558,되어있길래,1
4559,해고,1
4560,치팅데,1
4561,심사숙고,1
4562,더럽네요,1
4563,애매하고,1
4564,지쳤네요,1
4565,바쁘셨는지,1
4566,하셨나,1
4567,갈거라는,1
4568,꼬치,1
4569,도로,1
4570,안좋아서,1
4571,되도,1
4572,전화통화,1
4573,친절하셨습니다,1
4574,새해,1
4575,하고싶습니다,1
4576,하는것으로,1
4577,비비,1
4578,맞습니다,1
4579,나오나,1
4580,무질,1
4581,맵습니까,1
4582,드린건데,1
4583,시치미,1
4584,떼시니,1
4585,지어내나요,1
4586,스럽니다,1
4587,배고픈데,1
4588,뻣뻣해서,1
4589,했다라는,1
4590,밀려오더군요,1
4591,내려놨습니다,1
4592,전화하니다시,1
4593,앵무새,1
4594,나가서,1
4595,사먹어서,1
4596,허공,1
